document_ID,firm_ID,time_of_earning_call
16183.F,ROL,2022 Q3
16184.F,ROL,2022 Q4
16185.F,ROL,2023 Q1
16186.F,ROL,2023 Q2
16187.F,ROL,2023 Q3
16188.F,ROL,2023 Q4
16189.F,ROP,2013 Q1
16190.F,ROP,2013 Q2
16191.F,ROP,2013 Q3
16192.F,ROP,2013 Q4
16193.F,ROP,2014 Q1
16194.F,ROP,2014 Q2
16195.F,ROP,2014 Q3
16196.F,ROP,2014 Q4
16197.F,ROP,2015 Q1
16198.F,ROP,2015 Q2
16199.F,ROP,2015 Q3
16200.F,ROP,2015 Q4
16201.F,ROP,2016 Q1
16202.F,ROP,2016 Q2
16203.F,ROP,2016 Q3
16204.F,ROP,2016 Q4
16205.F,ROP,2017 Q1
16206.F,ROP,2017 Q2
16207.F,ROP,2017 Q3
16208.F,ROP,2017 Q4
16209.F,ROP,2018 Q1
16210.F,ROP,2018 Q2
16211.F,ROP,2018 Q3
16212.F,ROP,2018 Q4
16213.F,ROP,2019 Q1
16214.F,ROP,2019 Q2
16215.F,ROP,2019 Q3
16216.F,ROP,2019 Q4
16217.F,ROP,2020 Q1
16218.F,ROP,2020 Q2
16219.F,ROP,2020 Q3
16220.F,ROP,2020 Q4
16221.F,ROP,2021 Q1
16222.F,ROP,2021 Q2
16223.F,ROP,2021 Q3
16224.F,ROP,2021 Q4
16225.F,ROP,2022 Q1
16226.F,ROP,2022 Q2
16227.F,ROP,2022 Q3
16228.F,ROP,2022 Q4
16229.F,ROP,2023 Q1
16230.F,ROP,2023 Q2
16231.F,ROP,2023 Q3
16232.F,ROP,2023 Q4
16233.F,ROST,2013 Q1
16234.F,ROST,2013 Q2
16235.F,ROST,2013 Q3
16236.F,ROST,2013 Q4
16237.F,ROST,2014 Q1
16238.F,ROST,2014 Q2
16239.F,ROST,2014 Q3
16240.F,ROST,2015 Q1
16241.F,ROST,2015 Q2
16242.F,ROST,2015 Q3
16243.F,ROST,2015 Q4
16244.F,ROST,2016 Q1
16245.F,ROST,2016 Q2
16246.F,ROST,2016 Q3
16247.F,ROST,2016 Q4
16248.F,ROST,2017 Q1
16249.F,ROST,2017 Q2
16250.F,ROST,2017 Q3
16251.F,ROST,2017 Q4
16252.F,ROST,2018 Q1
16253.F,ROST,2018 Q2
16254.F,ROST,2018 Q3
16255.F,ROST,2018 Q4
16256.F,ROST,2019 Q1
16257.F,ROST,2019 Q2
16258.F,ROST,2019 Q3
16259.F,ROST,2019 Q4
16260.F,ROST,2020 Q1
16261.F,ROST,2020 Q2
16262.F,ROST,2020 Q3
16263.F,ROST,2020 Q4
16264.F,ROST,2021 Q1
16265.F,ROST,2021 Q2
16266.F,ROST,2021 Q3
16267.F,ROST,2021 Q4
16268.F,ROST,2022 Q1
16269.F,ROST,2022 Q2
16270.F,ROST,2022 Q3
16271.F,ROST,2022 Q4
16272.F,ROST,2023 Q1
16273.F,ROST,2023 Q2
16274.F,ROST,2023 Q3
16275.F,ROST,2023 Q4
16276.F,RSG,2013 Q1
16277.F,RSG,2013 Q2
16278.F,RSG,2013 Q3
16279.F,RSG,2013 Q4
16280.F,RSG,2014 Q1
16281.F,RSG,2014 Q2
16282.F,RSG,2014 Q3
16283.F,RSG,2014 Q4
16284.F,RSG,2015 Q1
16285.F,RSG,2015 Q2
16286.F,RSG,2015 Q3
16287.F,RSG,2015 Q4
16288.F,RSG,2016 Q1
16289.F,RSG,2016 Q2
16290.F,RSG,2016 Q3
16291.F,RSG,2016 Q4
16292.F,RSG,2017 Q1
16293.F,RSG,2017 Q2
16294.F,RSG,2017 Q3
16295.F,RSG,2017 Q4
16296.F,RSG,2018 Q1
16297.F,RSG,2018 Q2
16298.F,RSG,2018 Q3
16299.F,RSG,2018 Q4
16300.F,RSG,2019 Q1
16301.F,RSG,2019 Q2
16302.F,RSG,2019 Q3
16303.F,RSG,2019 Q4
16304.F,RSG,2020 Q1
16305.F,RSG,2020 Q2
16306.F,RSG,2020 Q4
16307.F,RSG,2021 Q1
16308.F,RSG,2021 Q2
16309.F,RSG,2021 Q3
16310.F,RSG,2021 Q4
16311.F,RSG,2022 Q1
16312.F,RSG,2022 Q2
16313.F,RSG,2022 Q3
16314.F,RSG,2022 Q4
16315.F,RSG,2023 Q1
16316.F,RSG,2023 Q2
16317.F,RSG,2023 Q3
16318.F,RSG,2023 Q4
16319.F,RTX,2013 Q1
16320.F,RTX,2013 Q2
16321.F,RTX,2013 Q3
16322.F,RTX,2013 Q4
16323.F,RTX,2014 Q1
16324.F,RTX,2014 Q2
16325.F,RTX,2014 Q3
16326.F,RTX,2014 Q4
16327.F,RTX,2015 Q1
16328.F,RTX,2015 Q2
16329.F,RTX,2015 Q3
16330.F,RTX,2015 Q4
16331.F,RTX,2016 Q1
16332.F,RTX,2016 Q2
16333.F,RTX,2016 Q3
16334.F,RTX,2016 Q4
16335.F,RTX,2017 Q1
16336.F,RTX,2017 Q2
16337.F,RTX,2017 Q3
16338.F,RTX,2017 Q4
16339.F,RTX,2018 Q1
16340.F,RTX,2018 Q2
16341.F,RTX,2018 Q3
16342.F,RTX,2018 Q4
16343.F,RTX,2019 Q1
16344.F,RTX,2019 Q2
16345.F,RTX,2019 Q3
16346.F,RTX,2019 Q4
16347.F,RTX,2020 Q1
16348.F,RTX,2020 Q2
16349.F,RTX,2020 Q3
16350.F,RTX,2020 Q4
16351.F,RTX,2021 Q1
16352.F,RTX,2021 Q2
16353.F,RTX,2021 Q3
16354.F,RTX,2021 Q4
16355.F,RTX,2022 Q1
16356.F,RTX,2022 Q2
16357.F,RTX,2022 Q3
16358.F,RTX,2022 Q4
16359.F,RTX,2023 Q1
16360.F,RTX,2023 Q2
16361.F,RTX,2023 Q3
16362.F,RTX,2023 Q4
16363.F,RVTY,2023 Q2
16364.F,RVTY,2023 Q3
16365.F,RVTY,2023 Q4
16366.F,SBAC,2013 Q1
16367.F,SBAC,2013 Q2
16368.F,SBAC,2013 Q3
16369.F,SBAC,2013 Q4
16370.F,SBAC,2014 Q1
16371.F,SBAC,2014 Q2
16372.F,SBAC,2014 Q3
16373.F,SBAC,2014 Q4
16374.F,SBAC,2015 Q1
16375.F,SBAC,2015 Q2
16376.F,SBAC,2015 Q3
16377.F,SBAC,2015 Q4
16378.F,SBAC,2016 Q1
16379.F,SBAC,2016 Q2
16380.F,SBAC,2016 Q3
16381.F,SBAC,2016 Q4
16382.F,SBAC,2017 Q1
16383.F,SBAC,2017 Q2
16384.F,SBAC,2017 Q3
16385.F,SBAC,2017 Q4
16386.F,SBAC,2018 Q1
16387.F,SBAC,2018 Q2
16388.F,SBAC,2018 Q3
16389.F,SBAC,2018 Q4
16390.F,SBAC,2019 Q1
16391.F,SBAC,2019 Q2
16392.F,SBAC,2019 Q3
16393.F,SBAC,2019 Q4
16394.F,SBAC,2020 Q1
16395.F,SBAC,2020 Q2
16396.F,SBAC,2020 Q3
16397.F,SBAC,2020 Q4
16398.F,SBAC,2021 Q1
16399.F,SBAC,2021 Q3
16400.F,SBAC,2021 Q4
16401.F,SBAC,2022 Q1
16402.F,SBAC,2022 Q2
16403.F,SBAC,2022 Q3
16404.F,SBAC,2022 Q4
16405.F,SBAC,2023 Q1
16406.F,SBAC,2023 Q2
16407.F,SBAC,2023 Q3
16408.F,SBAC,2023 Q4
16409.F,SBUX,2013 Q1
16410.F,SBUX,2013 Q2
16411.F,SBUX,2013 Q3
16412.F,SBUX,2013 Q4
16413.F,SBUX,2014 Q1
16414.F,SBUX,2014 Q2
16415.F,SBUX,2014 Q3
16416.F,SBUX,2014 Q4
16417.F,SBUX,2015 Q1
16418.F,SBUX,2015 Q2
16419.F,SBUX,2015 Q3
16420.F,SBUX,2015 Q4
16421.F,SBUX,2016 Q1
16422.F,SBUX,2016 Q2
16423.F,SBUX,2016 Q3
16424.F,SBUX,2016 Q4
16425.F,SBUX,2017 Q1
16426.F,SBUX,2017 Q2
16427.F,SBUX,2017 Q3
16428.F,SBUX,2017 Q4
16429.F,SBUX,2018 Q1
16430.F,SBUX,2018 Q2
16431.F,SBUX,2018 Q3
16432.F,SBUX,2018 Q4
16433.F,SBUX,2019 Q1
16434.F,SBUX,2019 Q2
16435.F,SBUX,2019 Q3
16436.F,SBUX,2019 Q4
16437.F,SBUX,2020 Q1
16438.F,SBUX,2020 Q2
16439.F,SBUX,2020 Q3
16440.F,SBUX,2020 Q4
16441.F,SBUX,2021 Q1
16442.F,SBUX,2021 Q2
16443.F,SBUX,2021 Q3
16444.F,SBUX,2021 Q4
16445.F,SBUX,2022 Q1
16446.F,SBUX,2022 Q2
16447.F,SBUX,2022 Q3
16448.F,SBUX,2022 Q4
16449.F,SBUX,2023 Q1
16450.F,SBUX,2023 Q2
16451.F,SBUX,2023 Q3
16452.F,SBUX,2023 Q4
16453.F,SCHW,2013 Q1
16454.F,SCHW,2013 Q2
16455.F,SCHW,2016 Q1
16456.F,SCHW,2018 Q3
16457.F,SCHW,2019 Q4
16458.F,SCHW,2020 Q3
16459.F,SCHW,2022 Q2
16460.F,SCHW,2022 Q3
16461.F,SCHW,2022 Q4
16462.F,SCHW,2023 Q1
16463.F,SCHW,2023 Q2
16464.F,SCHW,2023 Q3
16465.F,SCHW,2023 Q4
16466.F,SHW,2013 Q1
16467.F,SHW,2013 Q2
16468.F,SHW,2013 Q3
16469.F,SHW,2013 Q4
16470.F,SHW,2014 Q1
16471.F,SHW,2014 Q2
16472.F,SHW,2014 Q3
16473.F,SHW,2014 Q4
16474.F,SHW,2015 Q1
16475.F,SHW,2015 Q2
16476.F,SHW,2015 Q3
16477.F,SHW,2015 Q4
16478.F,SHW,2016 Q1
16479.F,SHW,2016 Q2
16480.F,SHW,2016 Q3
16481.F,SHW,2016 Q4
16482.F,SHW,2017 Q1
16483.F,SHW,2017 Q2
16484.F,SHW,2017 Q3
16485.F,SHW,2017 Q4
16486.F,SHW,2018 Q1
16487.F,SHW,2018 Q2
16488.F,SHW,2018 Q3
16489.F,SHW,2018 Q4
16490.F,SHW,2019 Q1
16491.F,SHW,2019 Q2
16492.F,SHW,2019 Q3
16493.F,SHW,2019 Q4
16494.F,SHW,2020 Q1
16495.F,SHW,2020 Q2
16496.F,SHW,2020 Q3
16497.F,SHW,2020 Q4
16498.F,SHW,2021 Q1
16499.F,SHW,2021 Q2
16500.F,SHW,2021 Q3
16501.F,SHW,2021 Q4
16502.F,SHW,2022 Q1
16503.F,SHW,2022 Q2
16504.F,SHW,2022 Q3
16505.F,SHW,2022 Q4
16506.F,SHW,2023 Q1
16507.F,SHW,2023 Q2
16508.F,SHW,2023 Q3
16509.F,SHW,2023 Q4
16510.F,SJM,2013 Q1
16511.F,SJM,2013 Q2
16512.F,SJM,2013 Q3
16513.F,SJM,2013 Q4
16514.F,SJM,2014 Q1
16515.F,SJM,2014 Q2
16516.F,SJM,2014 Q3
16517.F,SJM,2014 Q4
16518.F,SJM,2015 Q1
16519.F,SJM,2015 Q2
16520.F,SJM,2015 Q3
16521.F,SJM,2015 Q4
16522.F,SJM,2016 Q1
16523.F,SJM,2016 Q2
16524.F,SJM,2016 Q3
16525.F,SJM,2016 Q4
16526.F,SJM,2017 Q1
16527.F,SJM,2017 Q2
16528.F,SJM,2017 Q3
16529.F,SJM,2017 Q4
16530.F,SJM,2018 Q1
16531.F,SJM,2018 Q2
16532.F,SJM,2018 Q3
16533.F,SJM,2018 Q4
16534.F,SJM,2019 Q1
16535.F,SJM,2019 Q2
16536.F,SJM,2019 Q3
16537.F,SJM,2019 Q4
16538.F,SJM,2020 Q1
16539.F,SJM,2020 Q2
16540.F,SJM,2020 Q3
16541.F,SJM,2020 Q4
16542.F,SJM,2021 Q1
16543.F,SJM,2021 Q2
16544.F,SJM,2021 Q3
16545.F,SJM,2021 Q4
16546.F,SJM,2022 Q2
16547.F,SJM,2022 Q3
16548.F,SJM,2022 Q4
16549.F,SJM,2023 Q1
16550.F,SJM,2023 Q2
16551.F,SJM,2023 Q3
16552.F,SJM,2023 Q4
16553.F,SLB,2013 Q1
16554.F,SLB,2013 Q2
16555.F,SLB,2013 Q3
16556.F,SLB,2013 Q4
16557.F,SLB,2014 Q1
16558.F,SLB,2014 Q2
16559.F,SLB,2014 Q3
16560.F,SLB,2014 Q4
16561.F,SLB,2015 Q1
16562.F,SLB,2015 Q2
16563.F,SLB,2015 Q3
16564.F,SLB,2015 Q4
16565.F,SLB,2016 Q1
16566.F,SLB,2016 Q2
16567.F,SLB,2016 Q3
16568.F,SLB,2016 Q4
16569.F,SLB,2017 Q1
16570.F,SLB,2017 Q2
16571.F,SLB,2017 Q3
16572.F,SLB,2017 Q4
16573.F,SLB,2018 Q1
16574.F,SLB,2018 Q2
16575.F,SLB,2018 Q3
16576.F,SLB,2018 Q4
16577.F,SLB,2019 Q1
16578.F,SLB,2019 Q2
16579.F,SLB,2019 Q3
16580.F,SLB,2019 Q4
16581.F,SLB,2020 Q1
16582.F,SLB,2020 Q2
16583.F,SLB,2020 Q3
16584.F,SLB,2020 Q4
16585.F,SLB,2021 Q1
16586.F,SLB,2021 Q2
16587.F,SLB,2021 Q3
16588.F,SLB,2021 Q4
16589.F,SLB,2022 Q1
16590.F,SLB,2022 Q2
16591.F,SLB,2022 Q3
16592.F,SLB,2022 Q4
16593.F,SLB,2023 Q1
16594.F,SLB,2023 Q2
16595.F,SLB,2023 Q3
16596.F,SLB,2023 Q4
16597.F,SNA,2013 Q1
16598.F,SNA,2013 Q2
16599.F,SNA,2013 Q3
16600.F,SNA,2013 Q4
16601.F,SNA,2014 Q1
16602.F,SNA,2014 Q2
16603.F,SNA,2014 Q3
16604.F,SNA,2014 Q4
16605.F,SNA,2015 Q1
16606.F,SNA,2015 Q2
16607.F,SNA,2015 Q3
16608.F,SNA,2015 Q4
16609.F,SNA,2016 Q1
16610.F,SNA,2016 Q2
16611.F,SNA,2016 Q3
16612.F,SNA,2016 Q4
16613.F,SNA,2017 Q1
16614.F,SNA,2017 Q2
16615.F,SNA,2017 Q3
16616.F,SNA,2017 Q4
16617.F,SNA,2018 Q1
16618.F,SNA,2018 Q2
16619.F,SNA,2018 Q3
16620.F,SNA,2018 Q4
16621.F,SNA,2019 Q1
16622.F,SNA,2019 Q2
16623.F,SNA,2019 Q3
16624.F,SNA,2019 Q4
16625.F,SNA,2020 Q1
16626.F,SNA,2020 Q2
16627.F,SNA,2020 Q3
16628.F,SNA,2020 Q4
16629.F,SNA,2021 Q1
16630.F,SNA,2021 Q2
16631.F,SNA,2021 Q3
16632.F,SNA,2021 Q4
16633.F,SNA,2022 Q1
16634.F,SNA,2022 Q2
16635.F,SNA,2022 Q3
16636.F,SNA,2022 Q4
16637.F,SNA,2023 Q1
16638.F,SNA,2023 Q2
16639.F,SNA,2023 Q3
16640.F,SNA,2023 Q4
16641.F,SNPS,2013 Q1
16642.F,SNPS,2013 Q2
16643.F,SNPS,2013 Q3
16644.F,SNPS,2013 Q4
16645.F,SNPS,2014 Q1
16646.F,SNPS,2014 Q2
16647.F,SNPS,2014 Q3
16648.F,SNPS,2014 Q4
16649.F,SNPS,2015 Q1
16650.F,SNPS,2015 Q2
16651.F,SNPS,2015 Q3
16652.F,SNPS,2015 Q4
16653.F,SNPS,2016 Q1
16654.F,SNPS,2016 Q2
16655.F,SNPS,2016 Q3
16656.F,SNPS,2016 Q4
16657.F,SNPS,2017 Q1
16658.F,SNPS,2017 Q2
16659.F,SNPS,2017 Q3
16660.F,SNPS,2017 Q4
16661.F,SNPS,2018 Q1
16662.F,SNPS,2018 Q2
16663.F,SNPS,2018 Q3
16664.F,SNPS,2018 Q4
16665.F,SNPS,2019 Q1
16666.F,SNPS,2019 Q2
16667.F,SNPS,2019 Q3
16668.F,SNPS,2019 Q4
16669.F,SNPS,2020 Q1
16670.F,SNPS,2020 Q2
16671.F,SNPS,2020 Q3
16672.F,SNPS,2020 Q4
16673.F,SNPS,2021 Q1
16674.F,SNPS,2021 Q2
16675.F,SNPS,2021 Q3
16676.F,SNPS,2021 Q4
16677.F,SNPS,2022 Q1
16678.F,SNPS,2022 Q2
16679.F,SNPS,2022 Q3
16680.F,SNPS,2022 Q4
16681.F,SNPS,2023 Q1
16682.F,SNPS,2023 Q2
16683.F,SNPS,2023 Q3
16684.F,SNPS,2023 Q4
16685.F,SO,2013 Q1
16686.F,SO,2013 Q2
16687.F,SO,2013 Q3
16688.F,SO,2013 Q4
16689.F,SO,2014 Q1
16690.F,SO,2014 Q2
16691.F,SO,2014 Q3
16692.F,SO,2014 Q4
16693.F,SO,2015 Q1
16694.F,SO,2015 Q2
16695.F,SO,2015 Q3
16696.F,SO,2015 Q4
16697.F,SO,2016 Q1
16698.F,SO,2016 Q2
16699.F,SO,2016 Q3
16700.F,SO,2016 Q4
16701.F,SO,2017 Q1
16702.F,SO,2017 Q2
16703.F,SO,2017 Q3
16704.F,SO,2017 Q4
16705.F,SO,2018 Q1
16706.F,SO,2018 Q2
16707.F,SO,2018 Q3
16708.F,SO,2018 Q4
16709.F,SO,2019 Q1
16710.F,SO,2019 Q2
16711.F,SO,2019 Q3
16712.F,SO,2019 Q4
16713.F,SO,2020 Q1
16714.F,SO,2020 Q2
16715.F,SO,2020 Q3
16716.F,SO,2020 Q4
16717.F,SO,2021 Q1
16718.F,SO,2021 Q2
16719.F,SO,2021 Q3
16720.F,SO,2021 Q4
16721.F,SO,2022 Q1
16722.F,SO,2022 Q2
16723.F,SO,2022 Q3
16724.F,SO,2022 Q4
16725.F,SO,2023 Q1
16726.F,SO,2023 Q2
16727.F,SO,2023 Q3
16728.F,SO,2023 Q4
16729.F,SRE,2013 Q1
16730.F,SRE,2013 Q2
16731.F,SRE,2013 Q3
16732.F,SRE,2013 Q4
16733.F,SRE,2014 Q1
16734.F,SRE,2014 Q2
16735.F,SRE,2014 Q3
16736.F,SRE,2014 Q4
16737.F,SRE,2015 Q1
16738.F,SRE,2015 Q2
16739.F,SRE,2015 Q3
16740.F,SRE,2015 Q4
16741.F,SRE,2016 Q1
16742.F,SRE,2016 Q2
16743.F,SRE,2016 Q3
16744.F,SRE,2016 Q4
16745.F,SRE,2017 Q1
16746.F,SRE,2017 Q2
16747.F,SRE,2017 Q3
16748.F,SRE,2017 Q4
16749.F,SRE,2018 Q1
16750.F,SRE,2018 Q2
16751.F,SRE,2018 Q3
16752.F,SRE,2018 Q4
16753.F,SRE,2019 Q1
16754.F,SRE,2019 Q2
16755.F,SRE,2019 Q3
16756.F,SRE,2019 Q4
16757.F,SRE,2020 Q1
16758.F,SRE,2020 Q2
16759.F,SRE,2020 Q3
16760.F,SRE,2020 Q4
16761.F,SRE,2021 Q1
16762.F,SRE,2021 Q2
16763.F,SRE,2021 Q3
16764.F,SRE,2021 Q4
16765.F,SRE,2022 Q1
16766.F,SRE,2022 Q2
16767.F,SRE,2022 Q3
16768.F,SRE,2022 Q4
16769.F,SRE,2023 Q1
16770.F,SRE,2023 Q2
16771.F,SRE,2023 Q3
16772.F,SRE,2023 Q4
16773.F,STE,2013 Q2
16774.F,STE,2013 Q3
16775.F,STE,2013 Q4
16776.F,STE,2014 Q1
16777.F,STE,2014 Q2
16778.F,STE,2014 Q3
16779.F,STE,2014 Q4
16780.F,STE,2015 Q1
16781.F,STE,2015 Q2
16782.F,STE,2015 Q3
16783.F,STE,2015 Q4
16784.F,STE,2016 Q1
16785.F,STE,2016 Q2
16786.F,STE,2016 Q3
16787.F,STE,2016 Q4
16788.F,STE,2017 Q1
16789.F,STE,2017 Q2
16790.F,STE,2017 Q3
16791.F,STE,2017 Q4
16792.F,STE,2018 Q1
16793.F,STE,2018 Q2
16794.F,STE,2018 Q3
16795.F,STE,2018 Q4
16796.F,STE,2019 Q1
16797.F,STE,2019 Q2
16798.F,STE,2019 Q3
16799.F,STE,2019 Q4
16800.F,STE,2020 Q1
16801.F,STE,2020 Q2
16802.F,STE,2020 Q3
16803.F,STE,2020 Q4
16804.F,STE,2021 Q1
16805.F,STE,2021 Q2
16806.F,STE,2021 Q3
16807.F,STE,2021 Q4
16808.F,STE,2022 Q1
16809.F,STE,2022 Q2
16810.F,STE,2022 Q3
16811.F,STE,2022 Q4
16812.F,STE,2023 Q1
16813.F,STE,2023 Q2
16814.F,STE,2023 Q3
16815.F,STE,2023 Q4
16816.F,STLD,2013 Q1
16817.F,STLD,2013 Q2
16818.F,STLD,2013 Q3
16819.F,STLD,2013 Q4
16820.F,STLD,2014 Q1
16821.F,STLD,2014 Q2
16822.F,STLD,2014 Q3
16823.F,STLD,2014 Q4
16824.F,STLD,2015 Q1
16825.F,STLD,2015 Q2
16826.F,STLD,2015 Q3
16827.F,STLD,2015 Q4
16828.F,STLD,2016 Q1
16829.F,STLD,2016 Q2
16830.F,STLD,2016 Q3
16831.F,STLD,2016 Q4
16832.F,STLD,2017 Q1
16833.F,STLD,2017 Q2
16834.F,STLD,2017 Q3
16835.F,STLD,2017 Q4
16836.F,STLD,2018 Q1
16837.F,STLD,2018 Q2
16838.F,STLD,2018 Q3
16839.F,STLD,2018 Q4
16840.F,STLD,2019 Q1
16841.F,STLD,2019 Q2
16842.F,STLD,2019 Q4
16843.F,STLD,2020 Q1
16844.F,STLD,2020 Q2
16845.F,STLD,2020 Q3
16846.F,STLD,2020 Q4
16847.F,STLD,2021 Q1
16848.F,STLD,2021 Q2
16849.F,STLD,2021 Q3
16850.F,STLD,2021 Q4
16851.F,STLD,2022 Q1
16852.F,STLD,2022 Q2
16853.F,STLD,2022 Q3
16854.F,STLD,2022 Q4
16855.F,STLD,2023 Q1
16856.F,STLD,2023 Q2
16857.F,STLD,2023 Q3
16858.F,STLD,2023 Q4
16859.F,STT,2013 Q1
16860.F,STT,2013 Q2
16861.F,STT,2013 Q3
16862.F,STT,2013 Q4
16863.F,STT,2014 Q1
16864.F,STT,2014 Q2
16865.F,STT,2014 Q3
16866.F,STT,2014 Q4
16867.F,STT,2015 Q1
16868.F,STT,2015 Q2
16869.F,STT,2015 Q3
16870.F,STT,2015 Q4
16871.F,STT,2016 Q1
16872.F,STT,2016 Q2
16873.F,STT,2016 Q3
16874.F,STT,2016 Q4
16875.F,STT,2017 Q1
16876.F,STT,2017 Q2
16877.F,STT,2017 Q3
16878.F,STT,2018 Q1
16879.F,STT,2018 Q2
16880.F,STT,2018 Q3
16881.F,STT,2018 Q4
16882.F,STT,2019 Q1
16883.F,STT,2019 Q2
16884.F,STT,2019 Q3
16885.F,STT,2019 Q4
16886.F,STT,2020 Q1
16887.F,STT,2020 Q2
16888.F,STT,2020 Q3
16889.F,STT,2020 Q4
16890.F,STT,2021 Q1
16891.F,STT,2021 Q2
16892.F,STT,2021 Q3
16893.F,STT,2021 Q4
16894.F,STT,2022 Q1
16895.F,STT,2022 Q2
16896.F,STT,2022 Q3
16897.F,STT,2022 Q4
16898.F,STT,2023 Q1
16899.F,STT,2023 Q2
16900.F,STT,2023 Q3
16901.F,STT,2023 Q4
16902.F,STX,2013 Q1
16903.F,STX,2013 Q2
16904.F,STX,2013 Q3
16905.F,STX,2013 Q4
16906.F,STX,2014 Q1
16907.F,STX,2014 Q2
16908.F,STX,2014 Q3
16909.F,STX,2014 Q4
16910.F,STX,2015 Q1
16911.F,STX,2015 Q2
16912.F,STX,2015 Q3
16913.F,STX,2015 Q4
16914.F,STX,2016 Q1
16915.F,STX,2016 Q2
16916.F,STX,2016 Q3
16917.F,STX,2016 Q4
16918.F,STX,2017 Q1
16919.F,STX,2017 Q2
16920.F,STX,2017 Q3
16921.F,STX,2017 Q4
16922.F,STX,2018 Q1
16923.F,STX,2018 Q2
16924.F,STX,2018 Q3
16925.F,STX,2018 Q4
16926.F,STX,2019 Q1
16927.F,STX,2019 Q2
16928.F,STX,2019 Q3
16929.F,STX,2019 Q4
16930.F,STX,2020 Q1
16931.F,STX,2020 Q2
16932.F,STX,2020 Q3
16933.F,STX,2020 Q4
16934.F,STX,2021 Q1
16935.F,STX,2021 Q2
16936.F,STX,2021 Q3
16937.F,STX,2021 Q4
16938.F,STX,2022 Q3
16939.F,STX,2022 Q4
16940.F,STX,2023 Q1
16941.F,STX,2023 Q2
16942.F,STX,2023 Q3
16943.F,STX,2023 Q4
16944.F,STZ,2013 Q1
16945.F,STZ,2013 Q2
16946.F,STZ,2013 Q3
16947.F,STZ,2013 Q4
16948.F,STZ,2014 Q1
16949.F,STZ,2014 Q2
16950.F,STZ,2014 Q3
16951.F,STZ,2014 Q4
16952.F,STZ,2015 Q1
16953.F,STZ,2015 Q2
16954.F,STZ,2015 Q3
16955.F,STZ,2015 Q4
16956.F,STZ,2016 Q1
16957.F,STZ,2016 Q2
16958.F,STZ,2016 Q3
16959.F,STZ,2016 Q4
16960.F,STZ,2017 Q1
16961.F,STZ,2017 Q2
16962.F,STZ,2017 Q3
16963.F,STZ,2017 Q4
16964.F,STZ,2018 Q1
16965.F,STZ,2018 Q2
16966.F,STZ,2018 Q3
16967.F,STZ,2018 Q4
16968.F,STZ,2019 Q1
16969.F,STZ,2019 Q2
16970.F,STZ,2019 Q3
16971.F,STZ,2019 Q4
16972.F,STZ,2020 Q1
16973.F,STZ,2020 Q2
16974.F,STZ,2020 Q3
16975.F,STZ,2020 Q4
16976.F,STZ,2021 Q1
16977.F,STZ,2021 Q2
16978.F,STZ,2021 Q3
16979.F,STZ,2021 Q4
16980.F,STZ,2022 Q1
16981.F,STZ,2022 Q2
16982.F,STZ,2022 Q3
16983.F,STZ,2022 Q4
16984.F,STZ,2023 Q1
16985.F,STZ,2023 Q2
16986.F,STZ,2023 Q3
16987.F,STZ,2023 Q4
16988.F,SWK,2013 Q1
16989.F,SWK,2013 Q2
16990.F,SWK,2013 Q3
16991.F,SWK,2013 Q4
16992.F,SWK,2014 Q1
16993.F,SWK,2014 Q2
16994.F,SWK,2014 Q3
16995.F,SWK,2014 Q4
16996.F,SWK,2015 Q1
16997.F,SWK,2015 Q2
16998.F,SWK,2015 Q3
16999.F,SWK,2015 Q4
17000.F,SWK,2016 Q1
17001.F,SWK,2016 Q2
17002.F,SWK,2016 Q3
17003.F,SWK,2016 Q4
17004.F,SWK,2017 Q1
17005.F,SWK,2017 Q2
17006.F,SWK,2017 Q3
17007.F,SWK,2017 Q4
17008.F,SWK,2018 Q1
17009.F,SWK,2018 Q2
17010.F,SWK,2018 Q3
17011.F,SWK,2018 Q4
17012.F,SWK,2019 Q1
17013.F,SWK,2019 Q2
17014.F,SWK,2019 Q3
17015.F,SWK,2019 Q4
17016.F,SWK,2020 Q1
17017.F,SWK,2020 Q2
17018.F,SWK,2020 Q3
17019.F,SWK,2020 Q4
17020.F,SWK,2021 Q1
17021.F,SWK,2021 Q2
17022.F,SWK,2021 Q3
17023.F,SWK,2021 Q4
17024.F,SWK,2022 Q1
17025.F,SWK,2022 Q2
17026.F,SWK,2022 Q3
17027.F,SWK,2022 Q4
17028.F,SWK,2023 Q1
17029.F,SWK,2023 Q2
17030.F,SWK,2023 Q3
17031.F,SWK,2023 Q4
17032.F,SWKS,2013 Q1
17033.F,SWKS,2013 Q2
17034.F,SWKS,2013 Q3
17035.F,SWKS,2013 Q4
17036.F,SWKS,2014 Q1
17037.F,SWKS,2014 Q2
17038.F,SWKS,2014 Q3
17039.F,SWKS,2014 Q4
17040.F,SWKS,2015 Q1
17041.F,SWKS,2015 Q2
17042.F,SWKS,2015 Q3
17043.F,SWKS,2015 Q4
17044.F,SWKS,2016 Q1
17045.F,SWKS,2016 Q2
17046.F,SWKS,2016 Q3
17047.F,SWKS,2016 Q4
17048.F,SWKS,2017 Q1
17049.F,SWKS,2017 Q2
17050.F,SWKS,2017 Q3
17051.F,SWKS,2017 Q4
17052.F,SWKS,2018 Q1
17053.F,SWKS,2018 Q2
17054.F,SWKS,2018 Q3
17055.F,SWKS,2018 Q4
